"company_overseas_infrastructure_id","company_id","infrastructure_type_id","secondary_infrastructure_type_id","country_id","city","overseas_infrastructure_lat","overseas_infrastructure_lng","label","year_commenced","year_ended","Primary topic","Secondary (if needed)","Third topic","text","cable_id","highlight","cable_owner","curr_not_in_use","type_of_company_id_ref","ownership_structure_id_ref","cable_countries","(data centre) type","street address","","Do Not Touch - For Country Counts","Infrastructure 1","Infrastructure 2","Topic 1","Topic 2","Topic 3","Company","","Cable","Terrestrial","Leased"
"177","1 | Huawei","","","","Louisville","39.96335","-105.17355","Futurewei Colorado Office","","2020","","","","<p>This Futurewei Technologies research centre is no longer listed under the offices of Futurewei Technologies on the <a href=""https://archive.fo/620kV"">Huawei website</a> and is assumed to be closed. It was previously located in Louisville in the US.</p>","","FALSE","","","1 | Telecommunications","6 | Private company","","","361 Centennial Parkway, Suite 100, Louisville, CO 80027","","","","","","","","1 | Huawei","","","",""
"178","1 | Huawei","1 | R&D lab","","228 | United States","Bellevue","47.61788","-122.19405","Futurewei Seattle Research Center","","","","","","<p>This is a research centre of Futurewei Technologies, a subsidiary of Huawei.</p>","","FALSE","","","1 | Telecommunications","6 | Private company","","","10900 NE 8th St. 5th Floor (Plaza Center), Bellevue, WA 98004","","","1 | R&D lab228 | United States","228 | United States","228 | United States","228 | United States","228 | United States","1 | Huawei228 | United States","","","",""
"179","6 | China Telecom","7 | Investment or joint venture","15 | Telecommunications or ICT","174 | Philippines","","14.59566","120.96305","Dito Telecommunity Corporation (formally Mislatel (Mindanao Islamic Telephone Company, Inc.) consortium)","2018","","3 | 5G","","","<p>China Telecom is majority owner of the Mistel consortium, which became the <a href=""https://www.ft.com/content/47628b82-ebf9-11e8-8180-9cf212677a57"">third major telecom company in the Philippines</a> in November 2018. It is a <a href=""http://www.upgrademag.com/web/2018/11/19/ntc-declares-mislatel-as-the-new-major-telecoms-player/"">consortium</a> composed of China Telecommunications Corporation (40%), Udenna Corp (35%) and Chelsea Logistics Corp (25%). After obtaining its licence to operate in mid-2019, it changed its name to Dito Telecommunity Corporation. Dito planned to roll out 4G LTE in 2020 and 5G the following year.</p>
<p>Philippines Government officials have raised concerns about <a href=""http://nine.cnnphilippines.com/news/2018/11/27/senate-grace-poe-francis-escudero-eliseo-rio-hermogenes-esperon-mislatel-china-telecom.html"">the cybersecurity risk of foreign ownership</a> of Mistel and <a href=""https://web.archive.org/web/20200928031653/https://cnnphilippines.com/business/2019/4/29/Mislatel-China-Telecom.html"">the use of Huawei equipment in Mistel's network</a>.</p>
<p>In September 2019, the Armed Forces of the Philippines <a href=""https://www.rappler.com/nation/239881-afp-mislatel-sign-deal-build-facilities-military-camps"">allowed the Mislatel consortium</a> to build facilities in military camps and installations.</p>","","TRUE","","","1 | Telecommunications","1 | State-owned enterprise","","","","","","7 | Investment or joint venture174 | Philippines","15 | Telecommunications or ICT174 | Philippines","3 | 5G174 | Philippines","174 | Philippines","174 | Philippines","6 | China Telecom174 | Philippines","","","",""
"180","1 | Huawei","15 | Telecommunications or ICT","","243 | South Africa","Gauteng","-25.61592","28.20914","South Africa Huawei and Siemens Railway Communications","2015","","","","","<p>In 2015, Huawei selected Siemens CVC as its partner to deliver a Global System for Mobile Communications&mdash;Railway (GSM-R) project for for the Passenger Rail Agency of <a href=""https://www.huawei.com/za/press-events/news/za/za-first-gsm-r-rail-network-operation"">South Africa</a>. The line that it will be implemented on connects the three regions of <a href=""http://web.archive.org/web/20190802014242/https://tele.ofweek.com/2015-07/ART-8320510-8130-28983752.html"">Gauteng, Durban and Cape Town</a></p>","","","","","1 | Telecommunications","6 | Private company","","","","","","15 | Telecommunications or ICT243 | South Africa","243 | South Africa","243 | South Africa","243 | South Africa","243 | South Africa","1 | Huawei243 | South Africa","","","",""
"181","1 | Huawei","15 | Telecommunications or ICT","","243 | South Africa","Durban","-29.84524","31.01713","South Africa Huawei and Siemens Railway Communications","2015","","","","","<p>In 2015, Huawei selected Siemens CVC as its partner to deliver a Global System for Mobile Communications&mdash;Railway (GSM-R) project for for the Passenger Rail Agency of <a href=""https://www.huawei.com/za/press-events/news/za/za-first-gsm-r-rail-network-operation"">South Africa</a>. The line that it will be implemented on connects the three regions of <a href=""http://web.archive.org/web/20190802014242/https://tele.ofweek.com/2015-07/ART-8320510-8130-28983752.html"">Gauteng, Durban and Cape Town</a></p>","","","","","1 | Telecommunications","6 | Private company","","","","","","15 | Telecommunications or ICT243 | South Africa","243 | South Africa","243 | South Africa","243 | South Africa","243 | South Africa","1 | Huawei243 | South Africa","","","",""
"182","1 | Huawei","15 | Telecommunications or ICT","","243 | South Africa","Cape Town","-33.92215","18.42287","South Africa Huawei and Siemens Railway Communications","2015","","","","","<p>In 2015, Huawei selected Siemens CVC as its partner to deliver a Global System for Mobile Communications&mdash;Railway (GSM-R) project for for the Passenger Rail Agency of <a href=""https://www.huawei.com/za/press-events/news/za/za-first-gsm-r-rail-network-operation"">South Africa</a>. The line that it will be implemented on connects the three regions of <a href=""http://web.archive.org/web/20190802014242/https://tele.ofweek.com/2015-07/ART-8320510-8130-28983752.html"">Gauteng, Durban and Cape Town</a></p>","","FALSE","","","1 | Telecommunications","6 | Private company","","","","","","15 | Telecommunications or ICT243 | South Africa","243 | South Africa","243 | South Africa","243 | South Africa","243 | South Africa","1 | Huawei243 | South Africa","","","",""
"183","1 | Huawei","15 | Telecommunications or ICT","","220 | Turkey","Ankara","39.93623","32.84120","Turkey Railway Communications","2013","","","","","<p>In 2013, Huawei implemented the Global System for Mobile Communications&mdash;Railway (GSM-R) network for <a href=""http://web.archive.org/web/http://www.cnbp.net/news/detail/443"">Turkish Rail</a>, first, on the Eskisehir&ndash;Alayunt&ndash;Kutahya&ndash;Balikesir line and then on the Alsancak&ucirc;&ndash;Cumaovası&ndash;Torbalı&ndash;Tepek&ouml;y line.</p>","","FALSE","","","1 | Telecommunications","6 | Private company","","","Altındağ İlçesi Anafartalar Mahallesi Hipodrom Caddesi No:3 ANKARA","","","15 | Telecommunications or ICT220 | Turkey","220 | Turkey","220 | Turkey","220 | Turkey","220 | Turkey","1 | Huawei220 | Turkey","","","",""
"184","5 | China Mobile","8 | Data centre","","195 | Singapore","Tai Seng Industrial Park","1.33508","103.89111","Singapore data centre","2019","","","","","<p>This is China Mobile's first overseas data centre. It is <a href=""https://www.telecompaper.com/news/china-mobile-international-opens-singapore-data-centre--1302064"">located</a> in Tai Seng Industrial Park in Singapore's east and built and fully owned by China Mobile International (CMI). The data centre connects directly to CMI&rsquo;s local ring in Singapore and its Asia&ndash;Pacific submarine cable systems (the SJC, APG and SJC2) and to the Asia-to-Europe SMW5 cable system.</p>","","FALSE","","","1 | Telecommunications","1 | State-owned enterprise","","","","","","8 | Data centre195 | Singapore","195 | Singapore","195 | Singapore","195 | Singapore","195 | Singapore","5 | China Mobile195 | Singapore","","","",""
"270","6 | China Telecom","10 | Subsidiary","","145 | Macau","","22.19061","113.55049","China Telecom (Macau) Company Limited","2004","","","","","<p>This is a subsidiary of China Telecom Corporation Limited, which is a subsidiary of the parent, China Telecommunications Corporation. A 2019 organisational chart of China Telecom Corporation Limited (NYSE: CHA) provided to SEC.gov as part of the company's annual 20-F filing is available <a href=""http://web.archive.org/web/20190805221818/https://www.sec.gov/Archives/edgar/data/1191255/000119312519125555/g648641img202.jpg"">online</a>. The 2019 20-F filing is also <a href=""https://www.sec.gov/cgi-bin/viewer?action=view&amp;cik=1191255&amp;accession_number=0001193125-18-137004&amp;xbrl_type=v%23"">online.</a></p>","","FALSE","","","1 | Telecommunications","1 | State-owned enterprise","","","","","","10 | Subsidiary145 | Macau","145 | Macau","145 | Macau","145 | Macau","145 | Macau","6 | China Telecom145 | Macau","","","",""
"278","5 | China Mobile","13 | Cable Terrestrial","","","","","","DREAM","2013","","","","","<p>DREAM (Diverse Route for European and Asian Markets) is part of China Mobile's <a href=""https://web.archive.org/web/20190626232927/https://www.cmi.chinamobile.com/sites/default/files/inline-images/ENG%20MAP.jpg"">""global network capabilities"".</a></p>
<p>China Unicom's access to this cable in 2014 was through a <a href=""https://www.telegeography.com/products/commsupdate/articles/2016/01/22/cable-compendium-a-guide-to-the-weeks-submarine-and-terrestrial-developments/"">deal with MegaFon</a>. It is listed as part of China Unicom's <a href=""http://web.archive.org/web/20190716032029/https://www.slideshare.net/AbhijitDatey/china-unicom-global-profile"">Europe-to-Asia terrestrial cable systems</a> (slide 10),</p>
<p>Cable owner data is sourced from <a href=""https://www.telegeography.com/products/commsupdate/articles/2016/01/22/cable-compendium-a-guide-to-the-weeks-submarine-and-terrestrial-developments/"">online</a>.</p>","diverse-route-for-european-and-asian-markets-dream","FALSE","MegaFon, Kazakhtelecom (KT), Interoute","","1 | Telecommunications","1 | State-owned enterprise","China,Kazakhstan,Russia,Austria,Germany","","","","","13 | Cable Terrestrial","","","","","5 | China Mobile","","","diverse-route-for-european-and-asian-markets-dream",""
"311","5 | China Mobile","13 | Cable Terrestrial","","","","","","REAL","unknown","","","","","<p>REAL is part of China Mobile's <a href=""https://web.archive.org/web/20190626232927/https://www.cmi.chinamobile.com/sites/default/files/inline-images/ENG%20MAP.jpg"">""global network capabilities""</a>.</p>","REAL","FALSE","unknown","","1 | Telecommunications","1 | State-owned enterprise","China,Kazakhstan,Russia,Ukraine,Slovakia,Germany","","","","","13 | Cable Terrestrial","","","","","5 | China Mobile","","","REAL",""
"325","5 | China Mobile","13 | Cable Terrestrial","","","","","","Mekong River Region","unknown","","","","","<p>This terrestrial cable, 'Mekong River Region', is listed in China Mobile's <a href=""https://web.archive.org/web/20190417224447/https://www.cmi.chinamobile.com/sites/default/files/inline-images/China-Mobile.jpg"">global resource map</a> under<br /><a href=""https://web.archive.org/web/20190626232927/https://www.cmi.chinamobile.com/sites/default/files/inline-images/ENG%20MAP.jpg"">""global network capabilities""</a>.</p>","Mekong River Region","FALSE","unknown","","1 | Telecommunications","1 | State-owned enterprise","China,Malaysia,Singapore","","","","","13 | Cable Terrestrial","","","","","5 | China Mobile","","","Mekong River Region",""
"326","5 | China Mobile","13 | Cable Terrestrial","","","","","","Mongolia to Europe Region","unknown","","","","","<p>This terrestrial cable, 'Mongolia to Europe Region', is listed in China Mobile's <a href=""https://web.archive.org/web/20190417224447/https://www.cmi.chinamobile.com/sites/default/files/inline-images/China-Mobile.jpg"">global resource map</a>; and<br /><a href=""https://web.archive.org/web/20190626232927/https://www.cmi.chinamobile.com/sites/default/files/inline-images/ENG%20MAP.jpg"">""global network capabilities""</a>.</p>","Mongolia to Europe Region","FALSE","unknown","","1 | Telecommunications","1 | State-owned enterprise","China,Russia,Belarus,Poland,Germany","","","","","13 | Cable Terrestrial","","","","","5 | China Mobile","","","Mongolia to Europe Region",""
